,Title,Year,Authors,Journal,Journal Acronym,Rank
107,"Erratum to ""Progressive structural analysis for dynamic recognition of on-line handwritten mathematical expressions"" [Pattern Recognition Letters 29 (5) (2008) 647-655].",2008,"Ba-Quy Vuong, Siu Cheung Hui, Yulan He",Pattern Recognit. Lett. 29: 1454 ,PRL,Unranked
108,Ontology-Based Natural Query Retrieval Using Conceptual Graphs.,2008,"Thanh Tho Quan, Siu Cheung Hui",PRICAI 2008: 309-320,PRICAI,B
109,Computational methods for Traditional Chinese Medicine: A survey.,2007,"Suryani Lukman, Yulan He, Siu Cheung Hui",Comput. Methods Programs Biomed. 88: 283-294 ,CMPB,Unranked
110,A citation-based document retrieval system for finding research expertise.,2007,"Thanh Tho Quan, Siu Cheung Hui, Alvis Cheuk M. Fong",Inf. Process. Manag. 43: 248-264 ,IPM,Unranked
111,A scholarly semantic web system for advanced search functions.,2007,"Thanh Tho Quan, Alvis Cheuk M. Fong, Siu Cheung Hui",Online Inf. Rev. 31: 353-364 ,OIR,Unranked
112,Palmprint Verification for Controlling Access to Shared Computing Resources.,2007,"Maylor K. H. Leung, Alvis Cheuk M. Fong, Siu Cheung Hui",IEEE Pervasive Comput. 6: 40-47 ,PERVASIVE,Unranked
113,Ontology-Based Fuzzy Retrieval for Digital Library.,2007,"Thanh Tho Quan, Siu Cheung Hui, Tru Hoang Cao",ICADL 2007: 95-98,ICADL,Unranked
114,Enhancing Mobile Web Access Using Intelligent Recommendations.,2006,"Baoyao Zhou, Siu Cheung Hui, Kuiyu Chang",IEEE Intell. Syst. 21: 28-34 ,EXPERT,Unranked
115,Efficient sequential access pattern mining for web recommendations.,2006,"Baoyao Zhou, Siu Cheung Hui, Alvis Cheuk M. Fong",Int. J. Knowl. Based Intell. Eng. Syst. 10: 155-168 ,KES,B
116,A virtual electronic trading system for business-to-business e-commerce.,2006,"Alvis Cheuk M. Fong, Siu Cheung Hui",Kybernetes 35: 865-879 ,KYBERNETES,Unranked
117,Structural analysis of chat messages for topic detection.,2006,"Haichao Dong, Siu Cheung Hui, Yulan He",Online Inf. Rev. 30: 496-516 ,OIR,Unranked
118,Automatic fuzzy ontology generation for semantic help-desk support.,2006,"Thanh Tho Quan, Siu Cheung Hui, Alvis Cheuk M. Fong",IEEE Trans. Ind. Informatics 2: 155-164 ,TII,Unranked
119,Automatic Fuzzy Ontology Generation for Semantic Web.,2006,"Thanh Tho Quan, Siu Cheung Hui, Alvis Cheuk M. Fong, Tru Hoang Cao",IEEE Trans. Knowl. Data Eng. 18: 842-856 ,TKDE,Unranked
120,A Novel Ant-Based Clustering Approach for Document Clustering.,2006,"Yulan He, Siu Cheung Hui, Yongxiang Sim",AIRS 2006: 537-544,AIRS,C
121,An Effective Approach for Periodic Web Personalization.,2006,"Baoyao Zhou, Siu Cheung Hui, Alvis Cheuk M. Fong",Web Intelligence 2006: 284-292,WEBI,Unranked
122,A Web Usage Lattice Based Mining Approach for Intelligent Web Personalization.,2005,"Baoyao Zhou, Siu Cheung Hui, Alvis Cheuk M. Fong",Int. J. Web Inf. Syst. 1: 137-145 ,IJWIS,Unranked
123,An intelligent categorization engine for bilingual web content filtering.,2005,"Pui Y. Lee, Siu Cheung Hui, Alvis Cheuk M. Fong",IEEE Trans. Multim. 7: 1183-1190 ,TMM,Unranked
124,Automatic Timetabling Using Artificial Immune System.,2005,"Yulan He, Siu Cheung Hui, Edmund Ming-Kit Lai",AAIM 2005: 55-65,AAIM,C
125,Associative Classification with Prediction Confidence.,2005,"Tien Dung Do, Siu Cheung Hui, Alvis Cheuk M. Fong",ICMLC 2005: 199-208,ICMLC,National
126,Artificial Immune System for Associative Classification.,2005,"Tien Dung Do, Siu Cheung Hui, Alvis Cheuk M. Fong",ICNC  2005: 849-858,ICNC,National
127,Mining Class Association Rules with Artificial Immune System.,2005,"Tien Dung Do, Siu Cheung Hui, Alvis Cheuk M. Fong",KES  2005: 94-100,KES,B
128,Discovering and Visualizing Temporal-Based Web Access Behavior.,2005,"Baoyao Zhou, Siu Cheung Hui, Alvis Cheuk M. Fong",Web Intelligence 2005: 297-300,WEBI,Unranked
