,Title,Year,Authors,Journal,Journal Acronym,Rank
24,On the Vertex-oriented Triangle Propagation (VTP) Algorithm: Parallelization and Approximation.,2021,"Jie Du, Ying He, Zheng Fang, Wenlong Meng, Shi-Qing Xin",Comput. Aided Des. 130: 102943 ,CAD,Unranked
25,A Variational Framework for Computing Geodesic Paths on Sweep Surfaces.,2021,"Wenlong Meng, Shiqing Xin, Jinhui Zhao, Shuang-Min Chen, Changhe Tu, Ying He",Comput. Aided Des. 140: 103077 ,CAD,Unranked
26,Poisson Vector Graphics (PVG)-Guided Face Color Transfer in Videos.,2021,"Qian Fu, Ying He, Fei Hou, Qian Sun, Anxiang Zeng, Zhenchuan Huang, Juyong Zhang, Yong-Jin Liu",IEEE Computer Graphics and Applications 41: 152-163 ,CGA,Unranked
27,Parallel and Scalable Heat Methods for Geodesic Distance Computation.,2021,"Jiong Tao, Juyong Zhang, Bailin Deng, Zheng Fang, Yue Peng, Ying He",IEEE Trans. Pattern Anal. Mach. Intell. 43: 579-594 ,PAMI,Unranked
28,Blur Removal Via Blurred-Noisy Image Pair.,2021,"Chunzhi Gu, Xuequan Lu, Ying He, Chao Zhang",IEEE Trans. Image Process. 30: 345-359 ,TIP,Unranked
29,Deep Magnification-Flexible Upsampling Over 3D Point Clouds.,2021,"Yue Qian, Junhui Hou, Sam Kwong, Ying He",IEEE Trans. Image Process. 30: 8354-8367 ,TIP,Unranked
30,Automatic Sitting Pose Generation for Ergonomic Ratings of Chairs.,2021,"Aihua Mao, Hong Zhang, Zhenfeng Xie, Minjing Yu, Yong-Jin Liu, Ying He",IEEE Trans. Vis. Comput. Graph. 27: 1890-1903 ,TVCG,Unranked
31,Pointfilter: Point Cloud Filtering via Encoder-Decoder Modeling.,2021,"Dongbo Zhang, Xuequan Lu, Hong Qin, Ying He",IEEE Trans. Vis. Comput. Graph. 27: 2015-2027 ,TVCG,Unranked
32,An electromyogram-based tapping gesture model with differentiated vibration feedback by low-fidelity actuators.,2021,"Pengfei Xu, Zhongke Wu, Xingce Wang, Yan Fu, Ying He",Virtual Real. 25: 383-397 ,VR,A*
33,CorrNet3D: Unsupervised End-to-End Learning of Dense Correspondence for 3D Point Clouds.,2021,"Yiming Zeng, Yue Qian, Zhiyu Zhu, Junhui Hou, Hui Yuan, Ying He",CVPR 2021: 6052-6061,CVPR,A*
34,PU-Flow: a Point Cloud Upsampling Networkwith Normalizing Flows.,2021,"Aihua Mao, Zihui Du, Junhui Hou, Yaqi Duan, Yong-Jin Liu, Ying He",CoRR abs/2107.05893 ,CORR,Unranked
35,GeodesicEmbedding (GE): A High-Dimensional Embedding Approach for Fast Geodesic Distance Queries.,2021,"Qianwei Xia, Juyong Zhang, Zheng Fang, Jin Li, Mingyue Zhang, Bailin Deng, Ying He",CoRR abs/2108.13821 ,CORR,Unranked
36,HLO: Half-kernel Laplacian operator for surface smoothing.,2020,"Wei Pan, Xuequan Lu, Yuanhao Gong, Wenming Tang, Jun Liu, Ying He, Guoping Qiu",Comput. Aided Des. 121: 102807 ,CAD,Unranked
37,Dirichlet energy of Delaunay meshes and intrinsic Delaunay triangulations.,2020,"Zipeng Ye, Ran Yi, Wen-Yong Gong, Ying He, Yong-Jin Liu",Comput. Aided Des. 126: 102851 ,CAD,Unranked
38,Computing Smooth Quasi-geodesic Distance Field (QGDF) with Quadratic Programming.,2020,"Luming Cao, Junhao Zhao, Jian Xu, Shuang-Min Chen, Guozhu Liu, Shiqing Xin, Yuanfeng Zhou, Ying He",Comput. Aided Des. 127: 102879 ,CAD,Unranked
39,Robust Computation of 3D Apollonius Diagrams.,2020,"Peihui Wang, Na Yuan, Yuewen Ma, Shiqing Xin, Ying He, Shuang-Min Chen, Jian Xu, Wenping Wang",Comput. Graph. Forum 39: 43-55 ,CGF,Unranked
40,Preface.,2020,"Shi-Min Hu, Ying He, Belén Masiá",J. Comput. Sci. Technol. 35: 491-492 ,JCST,Unranked
41,Fast Construction of Discrete Geodesic Graphs.,2020,"Yohanes Yudhi Adikusuma, Zheng Fang, Ying He",ACM Trans. Graph. 39: 14:1-14:14 ,TOG,Unranked
