,Title,Year,Authors,Journal,Journal Acronym,Rank
64,Enhancing Federated Learning with spectrum allocation optimization and device selection.,2022,"Tinghao Zhang, Kwok-Yan Lam, Jun Zhao, Feng Li, Huimei Han, Norziana Jamil",CoRR abs/2212.13544 ,CORR,Unranked
65,Asynchronous Hybrid Reinforcement Learning for Latency and Reliability Optimization in the Metaverse over Wireless Communications.,2022,"Wenhan Yu, Terence Jie Chua, Jun Zhao",CoRR abs/2212.14749 ,CORR,Unranked
66,Secure Beamforming for Multiple Intelligent Reflecting Surfaces Aided mmWave Systems.,2021,"Yue Xiu, Jun Zhao, Chau Yuen, Zhongpei Zhang, Guan Gui",IEEE Commun. Lett. 25: 417-421 ,ICL,Unranked
67,Secrecy Rate Maximization for Reconfigurable Intelligent Surface Aided Millimeter Wave System With Low-Resolution DACs.,2021,"Yue Xiu, Jun Zhao, Wei Sun, Zhongpei Zhang",IEEE Commun. Lett. 25: 2166-2170 ,ICL,Unranked
68,A novel random access scheme for M2M communication in crowded asynchronous massive MIMO systems.,2021,"Huimei Han, Wenchao Zhai, Ying Li, Weidang Lu, Jun Zhao",IET Commun. 15: 1597-1605 ,IET-COM,Unranked
69,Local Differential Privacy for data collection and analysis.,2021,"Teng Wang, Jun Zhao, Zhi Hu, Xinyu Yang, Xuebin Ren, Kwok-Yan Lam",Neurocomputing 426: 114-133 ,IJON,Unranked
70,Price and capacity decisions in a telemedicine service system under government subsidy policy.,2021,"Xiaoli Wang, Zhiyong Zhang, Lei Yang, Jun Zhao",Int. J. Prod. Res. 59: 5130-5143 ,IJPR,Unranked
71,Blockchain for Future Smart Grid: A Comprehensive Survey.,2021,"Muhammad Baqer Mollah, Jun Zhao, Dusit Niyato, Kwok-Yan Lam, Xin Zhang, Amer M. Y. M. Ghias, Leong Hai Koh, Lei Yang",IEEE Internet Things J. 8: 18-43 ,IOTJ,Unranked
72,Privacy-Preserving Blockchain-Based Federated Learning for IoT Devices.,2021,"Yang Zhao, Jun Zhao, Linshan Jiang, Rui Tan, Dusit Niyato, Zengxiang Li, Lingjuan Lyu, Yingbo Liu",IEEE Internet Things J. 8: 1817-1829 ,IOTJ,Unranked
73,DPCrowd: Privacy-Preserving and Communication-Efficient Decentralized Statistical Estimation for Real-Time Crowdsourced Data.,2021,"Xuebin Ren, Chia-Mu Yu, Wei Yu, Xinyu Yang, Jun Zhao, Shusen Yang",IEEE Internet Things J. 8: 2775-2791 ,IOTJ,Unranked
74,Blockchain for the Internet of Vehicles Towards Intelligent Transportation Systems: A Survey.,2021,"Muhammad Baqer Mollah, Jun Zhao, Dusit Niyato, Yong Liang Guan, Chau Yuen, Sumei Sun, Kwok-Yan Lam, Leong Hai Koh",IEEE Internet Things J. 8: 4157-4185 ,IOTJ,Unranked
75,Local Differential Privacy-Based Federated Learning for Internet of Things.,2021,"Yang Zhao, Jun Zhao, Mengmeng Yang, Teng Wang, Ning Wang, Lingjuan Lyu, Dusit Niyato, Kwok-Yan Lam",IEEE Internet Things J. 8: 8836-8853 ,IOTJ,Unranked
76,A Blockchain-Based Approach for Saving and Tracking Differential-Privacy Cost.,2021,"Yang Zhao, Jun Zhao, Jiawen Kang, Zehang Zhang, Dusit Niyato, Shuyu Shi, Kwok-Yan Lam",IEEE Internet Things J. 8: 8865-8882 ,IOTJ,Unranked
77,Synthetic Data Generation with Differential Privacy via Bayesian Networks.,2021,"Ergute Bao, Xiaokui Xiao, Jun Zhao, Dongping Zhang, Bolin Ding",J. Priv. Confidentiality 11 ,JPC,Unranked
78,Privacy-Preserving Federated Learning for UAV-Enabled Networks: Learning-Based Joint Scheduling and Resource Management.,2021,"Helin Yang, Jun Zhao, Zehui Xiong, Kwok-Yan Lam, Sumei Sun, Liang Xiao",IEEE J. Sel. Areas Commun. 39: 3144-3159 ,JSAC,Unranked
79,Spectrum Sharing for 6G Integrated Satellite-Terrestrial Communication Networks Based on NOMA and CR.,2021,"Xin Liu, Kwok-Yan Lam, Feng Li, Jun Zhao, Li Wang, Tariq S. Durrani",IEEE Netw. 35: 28-34 ,NETWORK,Unranked
80,Deep robust multilevel semantic hashing for multi-label cross-modal retrieval.,2021,"Ge Song, Xiaoyang Tan, Jun Zhao, Ming Yang",Pattern Recognit. 120: 108084 ,PR,Unranked
81,Intelligent Reflecting Surface-Aided Joint Processing Coordinated Multipoint Transmission.,2021,"Meng Hua, Qingqing Wu, Derrick Wing Kwan Ng, Jun Zhao, Luxi Yang",IEEE Trans. Commun. 69: 1650-1665 ,TCOM,Unranked
82,Intelligent Reflecting Surface Aided MISO Uplink Communication Network: Feasibility and Power Minimization for Perfect and Imperfect CSI.,2021,"Yang Liu, Jun Zhao, Ming Li, Qingqing Wu",IEEE Trans. Commun. 69: 1975-1989 ,TCOM,Unranked
83,Reflection Resource Management for Intelligent Reflecting Surface Aided Wireless Networks.,2021,"Yulan Gao, Chao Yong, Zehui Xiong, Jun Zhao, Yue Xiao, Dusit Niyato",IEEE Trans. Commun. 69: 6971-6986 ,TCOM,Unranked
84,Reconfigurable Intelligent Surface Aided Power Control for Physical-Layer Broadcasting.,2021,"Huimei Han, Jun Zhao, Wenchao Zhai, Zehui Xiong, Dusit Niyato, Marco Di Renzo, Quoc-Viet Pham, Weidang Lu, Kwok-Yan Lam",IEEE Trans. Commun. 69: 7821-7836 ,TCOM,Unranked
85,Residual-Sparse Fuzzy C-Means Clustering Incorporating Morphological Reconstruction and Wavelet Frame.,2021,"Cong Wang, Witold Pedrycz, ZhiWu Li, MengChu Zhou, Jun Zhao",IEEE Trans. Fuzzy Syst. 29: 3910-3924 ,TFS,Unranked
86,Enabling Cross-Chain Transactions: A Decentralized Cryptocurrency Exchange Protocol.,2021,"Hangyu Tian, Kaiping Xue, Xinyi Luo, Shaohua Li, Jie Xu, Jianqing Liu, Jun Zhao, David S. L. Wei",IEEE Trans. Inf. Forensics Secur. 16: 3928-3941 ,TIFS,Unranked
87,Contract Design in Hierarchical Game for Sponsored Content Service Market.,2021,"Zehui Xiong, Jun Zhao, Yang Zhang, Dusit Niyato, Junshan Zhang",IEEE Trans. Mob. Comput. 20: 2763-2778 ,TMC,Unranked
