,Title,Year,Authors,Journal,Journal Acronym,Rank
123,A testbed and data yields for studying data center energy efficiency and reliability.,2018,"Duc Van Le, Yingbo Liu, Rongrong Wang, Rui Tan, Lek Heng Ngoh",DATA@SenSys 2018: 17-18,SENSYS,A*
124,Deep Room Recognition Using Inaudible Echos.,2018,"Qun Song, Chaojie Gu, Rui Tan",CoRR abs/1809.00531 ,CORR,Unranked
125,Resilience Bounds of Sensing-Based Network Clock Synchronization.,2018,"Rui Tan, Linshan Jiang, Arvind Easwaran, Jothi Prasanna Shanmuga Sundaram",CoRR abs/1809.03165 ,CORR,Unranked
126,LoRa-Based Localization: Opportunities and Challenges.,2018,"Chaojie Gu, Linshan Jiang, Rui Tan",CoRR abs/1812.11481 ,CORR,Unranked
127,Collaborative Load Management with Safety Assurance in Smart Grids.,2017,"Rui Tan, Hoang Hai Nguyen, David K. Y. Yau",ACM Trans. Cyber Phys. Syst. 1: 12:1-12:27 ,TCPS,Unranked
128,Modeling and Mitigating Impact of False Data Injection Attacks on Automatic Generation Control.,2017,"Rui Tan, Hoang Hai Nguyen, Yi Shyh Eddy Foo, David K. Y. Yau, Zbigniew Kalbarczyk, Ravishankar K. Iyer, Hoay Beng Gooi",IEEE Trans. Inf. Forensics Secur. 12: 1609-1624 ,TIFS,Unranked
129,ORBIT: A Platform for Smartphone-Based Data-Intensive Sensing Applications.,2017,"Mohammad-Mahdi Moazzami, Dennis E. Phillips, Rui Tan, Guoliang Xing",IEEE Trans. Mob. Comput. 16: 801-815 ,TMC,Unranked
130,A Joint Data Compression and Encryption Approach for Wireless Energy Auditing Networks.,2017,"Rui Tan, Sheng-Yuan Chiu, Hoang Hai Nguyen, David K. Y. Yau, Deokwoo Jung",ACM Trans. Sens. Networks 13: 9:1-9:32 ,TOSN,Unranked
131,Unsupervised Residential Power Usage Monitoring Using a Wireless Sensor Network.,2017,"Rui Tan, Dennis E. Phillips, Mohammad-Mahdi Moazzami, Guoliang Xing, Jinzhu Chen",ACM Trans. Sens. Networks 13: 20:1-20:28 ,TOSN,Unranked
132,Opportunities and challenges of TV media in the big data era.,2017,"Chunjie Zhang, Wenqian Shang, Weiguo Lin, Yongan Li, Rui Tan",ICIS 2017: 551-553,ACISICIS,Unranked
