,Title,Year,Authors,Journal,Journal Acronym,Rank
65,Revisiting Visual Odometry for Real-Time Performance.,2019,"Gaurav Singh, Meiqing Wu, Siew-Kei Lam",MVA 2019: 1-6,MVA,National
66,Bus Travel Speed Prediction using Attention Network of Heterogeneous Correlation Features.,2019,"Yidan Sun, Guiyuan Jiang, Siew-Kei Lam, Shicheng Chen, Peilan He",SDM 2019: 73-81,SDM,A
67,Hardware Efficient NIPALS Architecture for Principal Component Analysis of Hyper Spectral Images.,2019,"Sai Praveen Kadiyala, Vikram Kumar Pudi, Mohit Garg, Hau T. Ngo, Siew-Kei Lam, Thambipillai Srikanthan",SoCC 2019: 224-229,SOCC,Unranked
68,Situation-Aware Pedestrian Trajectory Prediction with Spatio-Temporal Attention Model.,2019,"Sirin Haddad, Meiqing Wu, He Wei, Siew Kei Lam",CoRR abs/1902.05437 ,CORR,Unranked
69,Full Collision Attack: Pushing the Limits of Exhaustible Key Spaces.,2019,"Changhai Ou, Siew-Kei Lam",IACR Cryptol. ePrint Arch. 2019: 13 ,IACR,Unranked
70,The Art of Guessing in Combined Side-Channel Collision Attacks.,2019,"Changhai Ou, Siew-Kei Lam, Guiyuan Jiang",IACR Cryptol. ePrint Arch. 2019: 690 ,IACR,Unranked
71,SNR-Centric Power Trace Extractors for Side-Channel Attacks.,2019,"Changhai Ou, Degang Sun, Siew-Kei Lam, Xinping Zhou, Kexin Qiao, Qu Wang",IACR Cryptol. ePrint Arch. 2019: 1487 ,IACR,Unranked
72,Automatic Pixel-Level Pavement Crack Detection Using Information of Multi-Scale Neighborhoods.,2018,"Dihao Ai, Guiyuan Jiang, Siew Kei Lam, Chengwu Li",IEEE Access 6: 24452-24463 ,ACCESS,Unranked
73,Algorithms for Replica Placement and Update in Tree Network.,2018,"Jigang Wu, Long Chen, Xu Wang, Guiyuan Jiang, Siew-Kei Lam, Thambipillai Srikanthan",Comput. J. 61: 273-287 ,CJ,Unranked
74,Efficient hybrid multicast approach in wireless data center network.,2018,"Longting Zhu, Jigang Wu, Guiyuan Jiang, Long Chen, Siew-Kei Lam",Future Gener. Comput. Syst. 83: 27-36 ,FGCS,Unranked
