,Title,Year,Authors,Journal,Journal Acronym,Rank
73,Scalable Industry Data Access Control in RFID-Enabled Supply Chain.,2016,"Saiyu Qi, Yuanqing Zheng, Mo Li, Yunhao Liu, Jinli Qiu",IEEE/ACM Trans. Netw. 24: 3551-3564 ,TON,Unranked
74,SoftLight: Adaptive visible light communication over screen-camera links.,2016,"Wan Du, Jansen Christian Liando, Mo Li",INFOCOM 2016: 1-9,INFOCOM,A*
75,Augmenting wide-band 802.11 transmissions via unequal packet bit protection.,2016,"Yaxiong Xie, Zhenjiang Li, Mo Li, Kyle Jamieson",INFOCOM 2016: 1-9,INFOCOM,A*
76,Poster abstract: Emotion-driven lifelogging with wearables.,2016,"Shiqi Jiang, Pengfei Zhou, Zhenjiang Li, Mo Li",INFOCOM Workshops 2016: 1091-1092,INFOCOM,A*
77,xD-track: leveraging multi-dimensional information for passive wi-fi tracking.,2016,"Yaxiong Xie, Jie Xiong, Mo Li, Kyle Jamieson",HotWireless@MobiCom 2016: 39-43,MOBICOM,A*
78,DopEnc: acoustic-based encounter profiling using smartphones.,2016,"Huanle Zhang, Wan Du, Pengfei Zhou, Mo Li, Prasant Mohapatra",MobiCom 2016: 294-307,MOBICOM,A*
79,Understanding the Flooding in Low-Duty-Cycle Wireless Sensor Networks.,2015,"Zhenjiang Li, Mo Li, Junliang Liu, Wei Gong, Shaojie Tang",Ad Hoc Sens. Wirel. Networks 24: 49-77 ,AHSWN,Unranked
80,BEST: a bidirectional efficiency-privacy transferable authentication protocol for RFID-enabled supply chain.,2015,"Saiyu Qi, Li Lu, Zhenjiang Li, Mo Li",Int. J. Ad Hoc Ubiquitous Comput. 18: 234-244 ,IJAHUC,Unranked
81,Detecting Phantom Data Usage on Smartphones with Analysis of Contextual Information.,2015,"Shiqi Jiang, Pengfei Zhou, Mo Li",Int. J. Distributed Sens. Networks 11: 135150:1-135150:10 ,IJDSN,Unranked
82,P-MTI: Physical-Layer Missing Tag Identification via Compressive Sensing.,2015,"Yuanqing Zheng, Mo Li",IEEE/ACM Trans. Netw. 23: 1356-1366 ,TON,Unranked
83,IODetector: A Generic Service for Indoor/Outdoor Detection.,2015,"Mo Li, Pengfei Zhou, Yuanqing Zheng, Zhenjiang Li, Guobin Shen",ACM Trans. Sens. Networks 11: 28:1-28:29 ,TOSN,Unranked
84,Sensor Placement and Measurement of Wind for Water Quality Studies in Urban Reservoirs.,2015,"Wan Du, Zikun Xing, Mo Li, Bingsheng He, Lloyd Hock Chye Chua, Haiyan Miao",ACM Trans. Sens. Networks 11: 41:1-41:27 ,TOSN,Unranked
85,Incorporating Energy Heterogeneity into Sensor Network Time Synchronization.,2015,"Zhenjiang Li, Wenwei Chen, Mo Li, Jingsheng Lei",IEEE Trans. Parallel Distributed Syst. 26: 163-173 ,TPDS,Unranked
86,Urban Traffic Monitoring with the Help of Bus Riders.,2015,"Pengfei Zhou, Shiqi Jiang, Mo Li",ICDCS 2015: 21-30,ICDCS,A
87,PLACE: Physical layer cardinality estimation for large-scale RFID systems.,2015,"Yuxiao Hou, Jiajue Ou, Yuanqing Zheng, Mo Li",INFOCOM 2015: 1957-1965,INFOCOM,A*
88,Precise Power Delay Profiling with Commodity WiFi.,2015,"Yaxiong Xie, Zhenjiang Li, Mo Li",MobiCom 2015: 53-64,MOBICOM,A*
89,Recitation: Rehearsing Wireless Packet Reception in Software.,2015,"Zhenjiang Li, Yaxiong Xie, Mo Li, Kyle Jamieson",MobiCom 2015: 291-303,MOBICOM,A*
