,Title,Year,Authors,Journal,Journal Acronym,Rank
171,An architecture of a VR simulation system for cardiac intervention.,2008,"Rongdong Yu, Xiuzi Ye, Sanyuan Zhang, Yin Zhang, Yiyu Cai, Jianmin Zheng, Wenyu Chen, Patricia Chiang, Mon Hnin Tun",VRCAI 2008,VRCAI,Unranked
172,Illumination and view dependent progressive transmission of semi-regular meshes with subdivision connectivity.,2007,"Wei Guan, Juyong Zhang, Jianfei Cai, Jianmin Zheng",GRAPHITE 2007: 219-226,GRAPHITE,Unranked
173,View-Based 3D Model Transmission via Mesh Segmentation.,2007,"Wei Guan, Jianfei Cai, Jianmin Zheng, Chang Wen Chen",ICME 2007: 1311-1314,ICMCS,Unranked
174,Including and optimizing shape parameters in Doo-Sabin subdivision surfaces for interpolation.,2007,"Wei Guan, Jianmin Zheng, Jianfei Cai",Symposium on Solid and Physical Modeling 2007: 439-444,SMA,Unranked
175,Bio-native Shape Modeling and Virtual Reality for Bio Education.,2006,"Baifang Lu, Zhaowei Fan, Jianmin Zheng, Lin Li",Int. J. Image Graph. 6: 251-266 ,IJIG,Unranked
176,Interpolation over Arbitrary Topology Meshes Using a Two-Phase Subdivision Scheme.,2006,"Jianmin Zheng, Yiyu Cai",IEEE Trans. Vis. Comput. Graph. 12: 301-310 ,TVCG,Unranked
177,Control Point Removal Algorithm for T-Spline Surfaces.,2006,"Yimin Wang, Jianmin Zheng",GMP 2006: 385-396,GMP,C
178,Minimizing the maximal ratio of weights of a rational Bézier curve.,2005,Jianmin Zheng,Comput. Aided Geom. Des. 22: 275-280 ,CAGD,Unranked
179,Making Doo-Sabin surface interpolation always work over irregular meshes.,2005,"Jianmin Zheng, Yiyu Cai",Vis. Comput. 21: 242-251 ,VC,Unranked
180,Conversion between T-Splines and Hierarchical B-Splines.,2005,"Yimin Wang, Jianmin Zheng, Hock Soon Seah",Computer Graphics and Imaging 2005: 8-13,CGIM,Unranked
181,Adaptive T-spline surface fitting to z-map models.,2005,"Jianmin Zheng, Yimin Wang, Hock Soon Seah",GRAPHITE 2005: 405-411,GRAPHITE,Unranked
182,A conjecture on tangent intersections of surface patches.,2004,"Thomas W. Sederberg, Jianmin Zheng, Xiaowen Song",Comput. Aided Geom. Des. 21: 1-2 ,CAGD,Unranked
183,Linear perturbation methods for topologically consistent representations of free-form surface intersections.,2004,"Xiaowen Song, Thomas W. Sederberg, Jianmin Zheng, Rida T. Farouki, Joel Hass",Comput. Aided Geom. Des. 21: 303-319 ,CAGD,Unranked
184,Corrigendum to: 'Linear perturbation methods for topologically consistent representations of free-form surface intersections': Computer Aided Geometric Design 21 (2004) 303-319.,2004,"Xiaowen Song, Thomas W. Sederberg, Jianmin Zheng, Rida T. Farouki, Joel Hass",Comput. Aided Geom. Des. 21: 321 ,CAGD,Unranked
185,Target curvature driven fairing algorithm for planar cubic B-spline curves.,2004,"Weishi Li, Shuhong Xu, Jianmin Zheng, Gang Zhao",Comput. Aided Geom. Des. 21: 499-513 ,CAGD,Unranked
186,T-spline simplification and local refinement.,2004,"Thomas W. Sederberg, David L. Cardon, G. Thomas Finnigan, Nicholas S. North, Jianmin Zheng, Tom Lyche",ACM Trans. Graph. 23: 276-283 ,TOG,Unranked
187,Gaussian and mean curvatures of rational Bézier patches.,2003,"Jianmin Zheng, Thomas W. Sederberg",Comput. Aided Geom. Des. 20: 297-301 ,CAGD,Unranked
188,Knot intervals and multi-degree splines.,2003,"Thomas W. Sederberg, Jianmin Zheng, Xiaowen Song",Comput. Aided Geom. Des. 20: 455-468 ,CAGD,Unranked
189,Perturbing Bézier coefficients for best constrained degree reduction in the L2-norm.,2003,"Jianmin Zheng, Guozhao Wang",Graph. Model. 65: 351-368 ,CVGIP,Unranked
190,T-splines and T-NURCCs.,2003,"Thomas W. Sederberg, Jianmin Zheng, Almaz Bakenov, Ahmad H. Nasri",ACM Trans. Graph. 22: 477-484 ,TOG,Unranked
191,Algebraic Methods for Computer Aided Geometric Design.,2002,"Thomas W. Sederberg, Jianmin Zheng",Handbook of Computer Aided Geometric Design 2002: 363-387,COLLECTIONS,Unranked
192,The mu-basis of a rational ruled surface.,2001,"Falai Chen, Jianmin Zheng, Thomas W. Sederberg",Comput. Aided Geom. Des. 18: 61-72 ,CAGD,Unranked
193,A Direct Approach to Computing the µ-basis of Planar Rational Curves.,2001,"Jianmin Zheng, Thomas W. Sederberg",J. Symb. Comput. 31: 619-629 ,JSC,Unranked
194,Estimating tessellation parameter intervals for rational curves and surfaces.,2000,"Jianmin Zheng, Thomas W. Sederberg",ACM Trans. Graph. 19: 56-77 ,TOG,Unranked
195,Approximate Implicitization Using Monoid Curves and Surfaces.,1999,"Thomas W. Sederberg, Jianmin Zheng, Kris Klimaszewski, Tor Dokken",Graph. Model. Image Process. 61: 177-198 ,CVGIP,Unranked
196,Non-uniform Recursive Subdivision Surfaces.,1998,"Thomas W. Sederberg, Jianmin Zheng, David Sewell, Malcolm A. Sabin",SIGGRAPH 1998: 387-394,SIGGRAPH,A*
197,GCn continuity conditions for adjacent rational parametric surfaces.,1995,"Jianmin Zheng, Guozhao Wang, Youdong Liang",Comput. Aided Geom. Des. 12: 111-129 ,CAGD,Unranked
198,A unified algorithm for finding the intersection curve of surfaces.,1994,"Jianrong Tan, Jianmin Zheng, Qunsheng Peng",J. Comput. Sci. Technol. 9: 107-116 ,JCST,Unranked
199,Curvature continuity between adjacent rational Bézier patches.,1992,"Jianmin Zheng, Guozhao Wang, Youdong Liang",Comput. Aided Geom. Des. 9: 321-335 ,CAGD,Unranked
