,Title,Year,Authors,Journal,Journal Acronym,Rank
113,A Demo Paper: An Analytic Workflow Framework for Green Campus.,2012,"Chonho Lee, Sivadon Chaisiri, Zoebir Bong, Changbing Chen, Bu-Sung Lee",ICPADS 2012: 851-855,ICPADS,B
114,Overcoming Large Data Transfer Bottlenecks in RESTful Service Orchestrations.,2012,"Ryan K. L. Ko, Markus Kirchberg, Bu-Sung Lee, Elroy Chew",ICWS 2012: 654-656,ICWS,A
115,Speedup for Multi-Level Parallel Computing.,2012,"Shanjiang Tang, Bu-Sung Lee, Bingsheng He",IPDPS Workshops 2012: 537-546,IPPS,Unranked
116,Adaptive Data Refinement for Parallel Dynamic Programming Applications.,2012,"Shanjiang Tang, Ce Yu, Bu-Sung Lee, Chao Sun, Jizhou Sun",IPDPS Workshops 2012: 2220-2229,IPPS,Unranked
117,Adaptive Power Management for Data Center in Smart Grid Environment.,2012,"Rakpong Kaewpuang, Sivadon Chaisiri, Dusit Niyato, Bu-Sung Lee, Ping Wang",ISPA 2012: 119-126,ISPA,C
118,TwiNER: named entity recognition in targeted twitter stream.,2012,"Chenliang Li, Jianshu Weng, Qi He, Yuxia Yao, Anwitaman Datta, Aixin Sun, Bu-Sung Lee",SIGIR 2012: 721-730,SIGIR,A*
119,Tracking of Data Leaving the Cloud.,2012,"Yu Shyang Tan, Ryan K. L. Ko, Peter Jagadpramana, Chun Hui Suen, Markus Kirchberg, Teck Hooi Lim, Bu-Sung Lee, Anurag Singla, Ken Mermoud, Doron Keller, Ha Duc",TrustCom 2012: 137-144,TRUSTCOM,Unranked
120,How to Track Your Data: Rule-Based Data Provenance Tracing Algorithms.,2012,"Olive Qing Zhang, Ryan K. L. Ko, Markus Kirchberg, Chun Hui Suen, Peter Jagadpramana, Bu-Sung Lee",TrustCom 2012: 1429-1437,TRUSTCOM,Unranked
121,HPC Simulations of Information Propagation Over Social Networks.,2012,"Jiangming Jin, Stephen John Turner, Bu-Sung Lee, Jianlong Zhong, Bingsheng He",ICCS 2012: 292-301,PROCEDIA,Unranked
122,A Self-Organization Framework for Wireless Ad Hoc Networks as Small Worlds.,2012,"Abhik Banerjee, Rachit Agarwal, Vincent Gauthier, Chai Kiat Yeo, Hossam Afifi, Bu-Sung Lee",CoRR abs/1203.1185 ,CORR,Unranked
123,Cloud Computing.,2011,"Malek Ben Salem, Bu-Sung Lee, Jie Zhang",J. Internet Serv. Inf. Secur. 1: 1-3 ,JISIS,Unranked
