,Title,Year,Authors,Journal,Journal Acronym,Rank
103,Exploring Communities in Large Profiled Graphs.,2019,"Yankai Chen, Yixiang Fang, Reynold Cheng, Yun Li, Xiaojun Chen, Jie Zhang",CoRR abs/1901.05451 ,CORR,Unranked
104,Research Commentary on Recommendations with Side Information: A Survey and Research Directions.,2019,"Zhu Sun, Qing Guo, Jie Yang, Hui Fang, Guibing Guo, Jie Zhang, Robin Burke",CoRR abs/1909.12807 ,CORR,Unranked
105,Attentive Knowledge Graph Embedding for Personalized Recommendation.,2019,"Xiao Sha, Zhu Sun, Jie Zhang",CoRR abs/1910.08288 ,CORR,Unranked
106,Which Channel to Ask My Question? Personalized Customer Service RequestStream Routing using DeepReinforcement Learning.,2019,"Zining Liu, Chong Long, Xiaolu Lu, Zehong Hu, Jie Zhang, Yafang Wang",CoRR abs/1911.10521 ,CORR,Unranked
107,Learning Improvement Heuristics for Solving the Travelling Salesman Problem.,2019,"Yaoxin Wu, Wen Song, Zhiguang Cao, Jie Zhang, Andrew Lim",CoRR abs/1912.05784 ,CORR,Unranked
108,COBRA: Context-aware Bernoulli Neural Networks for Reputation Assessment.,2019,"Leonid Zeynalvand, Tie Luo, Jie Zhang",CoRR abs/1912.08446 ,CORR,Unranked
109,Learning Variable Ordering Heuristics for Solving Constraint Satisfaction Problems.,2019,"Wen Song, Zhiguang Cao, Jie Zhang, Andrew Lim",CoRR abs/1912.10762 ,CORR,Unranked
110,A generalized stereotype learning approach and its instantiation in trust modeling.,2018,"Hui Fang, Jie Zhang, Murat Sensoy",Electron. Commer. Res. Appl. 30: 149-158 ,ECRA,Unranked
111,BPRH: Bayesian personalized ranking for heterogeneous implicit feedback.,2018,"Huihuai Qiu, Yun Liu, Guibing Guo, Zhu Sun, Jie Zhang, Hai Thanh Nguyen",Inf. Sci. 453: 80-98 ,ISCI,Unranked
112,"ACM UMAP 2018 - User Modeling, Adaptation and Personalization: 8-11 July, 2018 at NTU, Singapore.",2018,"Jie Zhang, Tanja Mitrovic, David Chin, Li Chen",SIGWEB Newsl. 2018: 2:1-2:5 ,SIGWEB,Unranked
113,An agent-based simulation system for multi-project scheduling under uncertainty.,2018,"Wen Song, Hui Xi, Donghun Kang, Jie Zhang",Simul. Model. Pract. Theory 86: 187-203 ,SIMPRA,Unranked
