,Title,Year,Authors,Journal,Journal Acronym,Rank
216,Neural Collaborative Filtering.,2017,"Xiangnan He, Lizi Liao, Hanwang Zhang, Liqiang Nie, Xia Hu, Tat-Seng Chua",WWW 2017: 173-182,WWW,A*
217,Visual Translation Embedding Network for Visual Relation Detection.,2017,"Hanwang Zhang, Zawlin Kyaw, Shih-Fu Chang, Tat-Seng Chua",CoRR abs/1702.08319 ,CORR,Unranked
218,Attributed Social Network Embedding.,2017,"Lizi Liao, Xiangnan He, Hanwang Zhang, Tat-Seng Chua",CoRR abs/1705.04969 ,CORR,Unranked
219,PPR-FCN: Weakly Supervised Visual Relation Detection via Parallel Pairwise R-FCN.,2017,"Hanwang Zhang, Zawlin Kyaw, Jinyang Yu, Shih-Fu Chang",CoRR abs/1708.01956 ,CORR,Unranked
220,Attentional Factorization Machines: Learning the Weight of Feature Interactions via Attention Networks.,2017,"Jun Xiao, Hao Ye, Xiangnan He, Hanwang Zhang, Fei Wu, Tat-Seng Chua",CoRR abs/1708.04617 ,CORR,Unranked
221,Fast Matrix Factorization for Online Recommendation with Implicit Feedback.,2017,"Xiangnan He, Hanwang Zhang, Min-Yen Kan, Tat-Seng Chua",CoRR abs/1708.05024 ,CORR,Unranked
222,Neural Collaborative Filtering.,2017,"Xiangnan He, Lizi Liao, Hanwang Zhang, Liqiang Nie, Xia Hu, Tat-Seng Chua",CoRR abs/1708.05031 ,CORR,Unranked
223,Grounding Referring Expressions in Images by Variational Context.,2017,"Hanwang Zhang, Yulei Niu, Shih-Fu Chang",CoRR abs/1712.01892 ,CORR,Unranked
224,Zero-Shot Visual Recognition using Semantics-Preserving Adversarial Embedding Network.,2017,"Long Chen, Hanwang Zhang, Jun Xiao, Wei Liu, Shih-Fu Chang",CoRR abs/1712.01928 ,CORR,Unranked
225,Learning content-social influential features for influence analysis.,2016,"Na Zhao, Hanwang Zhang, Meng Wang, Richang Hong, Tat-Seng Chua",Int. J. Multim. Inf. Retr. 5: 137-149 ,IJMIR,Unranked
226,"L2, p-norm and sample constraint based feature selection and classification for AD diagnosis.",2016,"Mingxing Zhang, Yang Yang, Hanwang Zhang, Fumin Shen, Dongxiang Zhang",Neurocomputing 195: 104-111 ,IJON,Unranked
227,Binary representation learning in computer vision.,2016,"Fumin Shen, Hanwang Zhang, Yang Yang",Neurocomputing 213: 1-4 ,IJON,Unranked
228,Robust regression based face recognition with fast outlier removal.,2016,"Fumin Shen, Wankou Yang, Hanxi Li, Hanwang Zhang, Heng Tao Shen",Multim. Tools Appl. 75: 12535-12546 ,MTA,Unranked
229,Deep Fusion of Multiple Semantic Cues for Complex Event Recognition.,2016,"Xishan Zhang, Hanwang Zhang, Yongdong Zhang, Yang Yang, Meng Wang, Huan-Bo Luan, Jintao Li, Tat-Seng Chua",IEEE Trans. Image Process. 25: 1033-1046 ,TIP,Unranked
230,Deep Aging Face Verification With Large Gaps.,2016,"Luoqi Liu, Chao Xiong, Hanwang Zhang, Zhiheng Niu, Meng Wang, Shuicheng Yan",IEEE Trans. Multim. 18: 64-75 ,TMM,Unranked
231,Learning from Collective Intelligence: Feature Learning Using Social Images and Tags.,2016,"Hanwang Zhang, Xindi Shang, Huan-Bo Luan, Meng Wang, Tat-Seng Chua",ACM Trans. Multim. Comput. Commun. Appl. 13: 1:1-1:23 ,TOMCCAP,Unranked
232,Discrete Image Hashing Using Large Weakly Annotated Photo Collections.,2016,"Hanwang Zhang, Na Zhao, Xindi Shang, Huan-Bo Luan, Tat-Seng Chua",AAAI 2016: 3669-3675,AAAI,A*
