,Title,Year,Authors,Journal,Journal Acronym,Rank
97,A Syntactic Parse-Key Tree-Based Approach for English Grammar Question Retrieval.,2017,"Lanting Fang, Anh Tuan Luu, Lenan Wu, Siu Cheung Hui",NLDB 2017: 353-365,NLDB,C
98,Learning to Rank Question Answer Pairs with Holographic Dual LSTM Architecture.,2017,"Yi Tay, Minh C. Phan, Anh Tuan Luu, Siu Cheung Hui",SIGIR 2017: 695-704,SIGIR,A*
99,Random Semantic Tensor Ensemble for Scalable Knowledge Graph Link Prediction.,2017,"Yi Tay, Anh Tuan Luu, Siu Cheung Hui, Falk Brauer",WSDM 2017: 751-760,WSDM,A
100,"Truly Multi-modal YouTube-8M Video Classification with Video, Audio, and Text.",2017,"Zhe Wang, Kingsley Kuan, Mathieu Ravaut, Gaurav Manek, Sibo Song, Fang Yuan, Kim Seokhwan, Nancy F. Chen, Luis Fernando D'Haro, Anh Tuan Luu, Hongyuan Zhu, Zeng Zeng, Ngai-Man Cheung, Georgios Piliouras, Jie Lin, Vijay Chandrasekhar",CoRR abs/1706.05461 ,CORR,Unranked
101,Translational Recommender Networks.,2017,"Yi Tay, Anh Tuan Luu, Siu Cheung Hui",CoRR abs/1707.05176 ,CORR,Unranked
102,Learning to Rank Question Answer Pairs with Holographic Dual LSTM Architecture.,2017,"Yi Tay, Cong-Minh Phan, Anh Tuan Luu, Siu Cheung Hui",CoRR abs/1707.06372 ,CORR,Unranked
103,Enabling Efficient Question Answer Retrieval via Hyperbolic Neural Networks.,2017,"Yi Tay, Anh Tuan Luu, Siu Cheung Hui",CoRR abs/1707.07847 ,CORR,Unranked
104,Multi-task Neural Network for Non-discrete Attribute Prediction in Knowledge Graphs.,2017,"Yi Tay, Anh Tuan Luu, Minh C. Phan, Siu Cheung Hui",CoRR abs/1708.04828 ,CORR,Unranked
105,SkipFlow: Incorporating Neural Coherence Features for End-to-End Automatic Text Scoring.,2017,"Yi Tay, Minh C. Phan, Luu Anh Tuan, Siu Cheung Hui",CoRR abs/1711.04981 ,CORR,Unranked
106,Cross Temporal Recurrent Networks for Ranking Question Answer Pairs.,2017,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",CoRR abs/1711.07656 ,CORR,Unranked
107,Learning to Attend via Word-Aspect Associative Fusion for Aspect-based Sentiment Analysis.,2017,"Yi Tay, Anh Tuan Luu, Siu Cheung Hui",CoRR abs/1712.05403 ,CORR,Unranked
108,Utilizing Temporal Information for Taxonomy Construction.,2016,"Anh Tuan Luu, Siu Cheung Hui, See-Kiong Ng",Trans. Assoc. Comput. Linguistics 4: 551-564 ,TACL,Unranked
109,Learning Term Embeddings for Taxonomic Relation Identification Using Dynamic Weighting Neural Network.,2016,"Anh Tuan Luu, Yi Tay, Siu Cheung Hui, See-Kiong Ng",EMNLP 2016: 403-413,EMNLP,A*
110,Incorporating Trustiness and Collective Synonym/Contrastive Evidence into Taxonomy Construction.,2015,"Anh Tuan Luu, Jung-Jae Kim, See-Kiong Ng",EMNLP 2015: 1013-1022,EMNLP,A*
111,Overview of the gene ontology task at BioCreative IV.,2014,"Yuqing Mao, Kimberly Van Auken, Donghui Li, Cecilia N. Arighi, Peter McQuilton, G. Thomas Hayman, Susan Tweedie, Mary L. Schaeffer, Stanley J. F. Laulederkind, Shur-Jen Wang, Julien Gobeill, Patrick Ruch, Anh Tuan Luu, Jung-Jae Kim, Jung-Hsien Chiang, Yu-De Chen, Chia-Jung Yang, Hongfang Liu, Dongqing Zhu, Yanpeng Li, Hong Yu, Ehsan Emadzadeh, Graciela Gonzalez, Jian-Ming Chen, Hong-Jie Dai, Zhiyong Lu",Database J. Biol. Databases Curation 2014 ,BIODB,Unranked
112,Taxonomy Construction Using Syntactic Contextual Evidence.,2014,"Anh Tuan Luu, Jung-Jae Kim, See-Kiong Ng",EMNLP 2014: 810-819,EMNLP,A*
113,SeVe: automatic tool for verification of security protocols.,2012,"Anh Tuan Luu, Jun Sun, Yang Liu, Jin Song Dong, Xiaohong Li, Thanh Tho Quan",Frontiers Comput. Sci. China 6: 57-75 ,FCSC,Unranked
114,Automatic Suggestion for PubMed Query Reformulation.,2012,"Anh Tuan Luu, Jung-Jae Kim",J. Comput. Sci. Eng. 6: 161-167 ,JCSE,Unranked
115,Hybrid pattern matching for complex ontology term recognition.,2012,"Jung-Jae Kim, Anh Tuan Luu",BCB 2012: 289-296,BCB,Unranked
116,A Pointwise Approach for Vietnamese Diacritics Restoration.,2012,"Anh Tuan Luu, Kazuhide Yamamoto",IALP 2012: 189-192,IALP,Unranked
117,Modeling and Verification of Safety Critical Systems: A Case Study on Pacemaker.,2010,"Anh Tuan Luu, Man Chun Zheng, Thanh Tho Quan",SSIRI 2010: 23-32,SSIRI,Unranked
118,Modeling and Verifying Security Protocols Using PAT Approach.,2010,Anh Tuan Luu,SSIRI  2010: 157-164,SSIRI,Unranked
119,Axiom-oriented Reasoning to Deal with Inconsistency Between Ontology and Knowledge Base.,2007,"Anh Tuan Luu, Tho T. Quan, Tru Hoang Cao, Jin Song Dong",URSW 2007,SEMWEB,Unranked
