,Title,Year,Authors,Journal,Journal Acronym,Rank
142,"Cognitive Radios in Cooperative Environment: Detection, Sensing and Clustering of Spectral Bands.",2010,"Duy Duong Nguyen, A. S. Madhukumar, Surya Dharma Tio, Boon Chong Ng",VTC Fall 2010: 1-5,VTC,B
143,Decision feedback data detection in frequency domain for single carrier cyclic prefix assisted CDMA systems: A sequential quadratic programming approach.,2009,"A. S. Madhukumar, Kai Yang, Francois P. S. Chin, A. Benjamin Premkumar",Digit. Signal Process. 19: 678-692 ,DSP,Unranked
144,Block spreading CDMA system: a simplified scheme using despreading before equalisation for broadband uplink transmission.,2009,"Xiaoming Peng, A. S. Madhukumar, Francois P. S. Chin, Tjeng Thiang Tjhung",IET Commun. 3: 666-676 ,IET-COM,Unranked
145,A robust symmetrical number system based parallel communication system with inherent error detection and correction.,2009,"Y. Jakop, A. S. Madhukumar, A. Benjamin Premkumar",IEEE Trans. Wirel. Commun. 8: 2742-2747 ,TWC,Unranked
146,Design of Low Hardware Complexity Filter Banks for Communications Systems Employing Folding Number System.,2009,"Duc-Minh Pham, A. Benjamin Premkumar, A. S. Madhukumar",GLOBECOM 2009: 1-6,GLOBECOM,B
147,Low Complexity Antenna Selection Scheme for Multiuser MIMO Broadcast Systems.,2009,"Ernest Kurniawan, A. S. Madhukumar, Francois P. S. Chin",ICC 2009: 1-5,ICC,Unranked
148,Efficient Sample Rate Conversion in Software Radio Employing Folding Number System.,2009,"Duc-Minh Pham, A. Benjamin Premkumar, A. S. Madhukumar",ICC 2009: 1-5,ICC,Unranked
149,Incremental Code Relaying Protocol for Cooperative Communications.,2009,"Ashish James, Ernest Kurniawan, A. S. Madhukumar",VTC Fall 2009,VTC,B
150,Heuristic Antenna Selection Algorithm for Multiuser Multi-Antenna Downlink.,2009,"Ernest Kurniawan, A. S. Madhukumar, Francois P. S. Chin",VTC Spring 2009,VTC,B
151,Combining OOK with PSM Modulation for Simple Transceiver of Orthogonal Pulse-Based TH-UWB Systems.,2008,"Sudhan Majhi, A. S. Madhukumar, A. Benjamin Premkumar, Paul C. Richardson",EURASIP J. Wirel. Commun. Netw. 2008 ,EJWCN,Unranked
152,Novel interference cancellation methods for BS-CDMA in uplink broadband mobile communication systems.,2008,"Xiaoming Peng, Surya Dharma Tio, Francois Poshin Chin, A. S. Madhukumar",IEEE Commun. Lett. 12: 560-562 ,ICL,Unranked
153,Pulse shaping functions for UWK systems.,2008,"X. Liu, A. Benjamin Premkumar, A. S. Madhukumar",IEEE Trans. Wirel. Commun. 7: 1512-1516 ,TWC,Unranked
154,MIMO Block Spread CDMA Systems for Broadband Wireless Communications.,2008,"Surya Dharma Tio, A. S. Madhukumar, A. Benjamin Premkumar",IEEE Trans. Wirel. Commun. 7: 1987-1992 ,TWC,Unranked
155,Theoretical Capacity Analysis of TH-UWB Systems for Orthogonal Pulse Based Modulation Schemes.,2008,"Sudhan Majhi, Weidong Xiang, A. S. Madhukumar, A. Benjamin Premkumar",VTC Fall 2008: 1-5,VTC,B
156,MUI Cancellation for Uplink BS-CDMA in Broadband Mobile Communication Systems.,2008,"Xiaoming Peng, Surya Dharma Tio, Francois P. S. Chin, A. S. Madhukumar",VTC Fall 2008: 1-5,VTC,B
157,Relaying and Power Control Strategy for 2-Hop Distributed Cooperative Communication.,2008,"Ernest Kurniawan, A. S. Madhukumar, Francois P. S. Chin",VTC Spring 2008: 98-102,VTC,B
158,Performance of orthogonal based modulation schemes for TH-UWB communication systems.,2007,"Sudhan Majhi, A. S. Madhukumar, A. Benjamin Premkumar",IEICE Electron. Express 4: 238-244 ,IEICEEE,Unranked
159,Antenna selection technique for MIMO-OFDM systems over frequency selective Rayleigh fading channel.,2007,"Ernest Kurniawan, A. S. Madhukumar, Francois P. S. Chin",IET Commun. 1: 458-463 ,IET-COM,Unranked
160,Receive antenna selection for MIMO-SM systems with linear MMSE receivers in the presence of unknown interference.,2007,"Zhiwei Lin, A. Benjamin Premkumar, A. S. Madhukumar",IEEE Trans. Wirel. Commun. 6: 417-422 ,TWC,Unranked
161,A Hybrid M-Ary Modulation Scheme for Time Hopping UWB Communication Systems.,2007,"Sudhan Majhi, A. S. Madhukumar, A. Benjamin Premkumar, Francois P. S. Chin",ICASSP  2007: 573-576,ICASSP,Unranked
162,Modulation Schemes Based on Orthogonal Pulses for Time Hopping Ultra Wideband Radio Systems.,2007,"Sudhan Majhi, A. S. Madhukumar, A. Benjamin Premkumar, Francois P. S. Chin",ICC 2007: 4185-4190,ICC,Unranked
163,Performance Analysis of Distributed Space Time Coding: A Geometric Approach.,2007,"Ernest Kurniawan, A. S. Madhukumar, Francois P. S. Chin",PIMRC 2007: 1-5,PIMRC,B
